epoch;loss;train_acc;train_auprc;train_auroc;train_minpse;train_prec0;train_prec1;train_rec0;train_rec1;val_acc;val_auprc;val_auroc;val_loss;val_minpse;val_prec0;val_prec1;val_rec0;val_rec1
20;0.2915638727409688;0.8951025;0.6104445252367237;0.8797317866272572;0.5613682092555332;0.90331215;0.7620164;0.9840082;0.32712632;0.8836127;0.5516110033663995;0.8566102135843042;0.28303951946735234;0.5229357798165137;0.89904004;0.65174127;0.9748744;0.30045873
21;0.29177101019826496;0.89448947;0.6075729137519112;0.880001421719513;0.5613682092555332;0.9088108;0.70857143;0.9758941;0.37443382;0.8867163;0.5506108669591364;0.8554477828197343;0.2855812832111901;0.5068807339449541;0.90498495;0.6523605;0.97092605;0.34862384
22;0.29049576586458115;0.89469385;0.6118295677517207;0.8812337306086538;0.5629703963873558;0.90158504;0.7752809;0.98582006;0.31253144;0.88547486;0.5523389607435683;0.8581344632731152;0.28418707710238145;0.5068807339449541;0.8981878;0.6791444;0.97846377;0.2912844
23;0.28885620148132707;0.89578366;0.6169521963533103;0.8837610293280991;0.5579528349222278;0.9022773;0.7838509;0.9862927;0.31756416;0.8851645;0.5557008906259854;0.8606606097328057;0.2808984037763876;0.5170842824601367;0.8989432;0.6701031;0.977028;0.29816514
24;0.28881565456972436;0.89571553;0.612224794065584;0.8808304277155536;0.5583959899749373;0.908991;0.7205029;0.97723335;0.3749371;0.88547486;0.5518912093191778;0.861008021760177;0.2820531126854029;0.5125858123569794;0.90485764;0.6413502;0.9694903;0.34862384
25;0.28948244648573795;0.895988;0.613362548846084;0.8818574476019444;0.5588531187122736;0.90224046;0.7875;0.98660785;0.3170609;0.8845438;0.5503210186820863;0.8574573391202408;0.28297773946115945;0.5137614678899083;0.8980871;0.66842103;0.97738695;0.2912844
26;0.2855232652151402;0.89448947;0.6165684299861893;0.8831903195570325;0.5631605435329643;0.9022594;0.76449275;0.9846384;0.3185707;0.8857852;0.5515638693944694;0.856870360979208;0.286887262606199;0.4956140350877193;0.8995373;0.67346936;0.977028;0.3027523
27;0.28838712782709097;0.8967373;0.6248878040032491;0.8873939072539333;0.5712128837443382;0.9057056;0.760221;0.9829053;0.34625062;0.88640594;0.5576391635985144;0.8585168634785987;0.2808552950222917;0.5206422018348624;0.9025283;0.662037;0.97379756;0.32798165
28;0.2840093175908714;0.8958518;0.6248115488583583;0.8876459591726242;0.571356783919598;0.9072142;0.7355967;0.9797542;0.35983896;0.8879578;0.5539625316861422;0.8604803177091221;0.2814776380884581;0.5229357798165137;0.9051119;0.6637555;0.9723618;0.34862384
29;0.2841500343343687;0.89748657;0.6279861634002875;0.8868763236442581;0.5689134808853119;0.90326536;0.7982673;0.9871593;0.32460997;0.8860956;0.5554362538121517;0.8541692736289573;0.2839453399116619;0.5124153498871332;0.8990432;0.6806283;0.9781048;0.29816514
30;0.2850077947180833;0.8960561;0.6321427926345333;0.88919278286648;0.5727226975339708;0.89948493;0.8278805;0.99046797;0.29290387;0.88547486;0.5555700224648785;0.8566777201867793;0.28390574711707345;0.5148741418764302;0.89506376;0.70552146;0.982771;0.26376146
31;0.28310015707978187;0.8980996;0.6307941018604563;0.8891000499623795;0.5697791164658634;0.90554833;0.7805714;0.9848747;0.34373426;0.88764745;0.5525852232234075;0.856124495346984;0.28449789678399273;0.5091743119266054;0.90292555;0.6728972;0.9748744;0.33027524
32;0.286411494123222;0.89762276;0.6310535253697577;0.8884539129360537;0.5676899849018621;0.9051481;0.7781609;0.984796;0.34071463;0.88857853;0.5530806930373734;0.8542351337289331;0.2845647540533121;0.5160550458715596;0.9024876;0.68599033;0.9766691;0.32568806
33;0.28580369397121913;0.89394456;0.6353823664005507;0.8898187597039493;0.578894472361809;0.89630634;0.84126985;0.99212223;0.26673377;0.8867163;0.5572389220019188;0.8546261780725382;0.2850757088606991;0.5170842824601367;0.8946854;0.7290323;0.9849246;0.25917432
34;0.2831471791460082;0.8980315;0.6328803416947572;0.8911439006131632;0.5803212851405622;0.9068382;0.7663044;0.98306286;0.35480624;0.8857852;0.5506312768250138;0.8556914651896442;0.28361568938938453;0.5114678899082569;0.90219563;0.6574074;0.9734386;0.32568806
35;0.28462680213620706;0.8978952;0.6337906856603122;0.889966244271394;0.5757423251132361;0.907773;0.7557652;0.98164487;0.3628586;0.887337;0.5521117261259126;0.8569115235416928;0.28463609837582954;0.5206422018348624;0.9045075;0.66079295;0.9723618;0.3440367
36;0.28636048533574054;0.89748657;0.6404230753816198;0.8931819232447494;0.581115017579106;0.9048998;0.7789352;0.9849535;0.33870155;0.88982;0.5608203775096251;0.8594891232044891;0.2816149359355056;0.5263157894736842;0.90288365;0.69756097;0.9777459;0.32798165
37;0.27858911611088516;0.8983039;0.639788492210082;0.8919313175470398;0.5775991963837268;0.9090046;0.75;0.980542;0.372924;0.88702667;0.5552997417712835;0.8555119964172105;0.283452538487835;0.5160550458715596;0.904746;0.65652174;0.9716439;0.34633029
38;0.2786762232718207;0.8934677;0.6397407403016282;0.893776321733302;0.5860160965794768;0.89546615;0.84729064;0.9926737;0.25968796;0.8857852;0.5551071754161515;0.8561607184019705;0.28635178203217587;0.5160550458715596;0.8922777;0.74285716;0.98707825;0.23853211
39;0.28049681839760193;0.89578366;0.6419034934702507;0.8934839692600929;0.5853044791142425;0.8990563;0.8297258;0.9907043;0.28938097;0.8860956;0.5514742181355521;0.858048433517522;0.28842401488792224;0.5045871559633027;0.89590836;0.70658684;0.98241204;0.2706422
40;0.2790236042626088;0.9002793;0.6447729726089984;0.8948207860308962;0.5807750377453448;0.91057324;0.760199;0.98101467;0.38449925;0.8888889;0.550162735144161;0.853845735887827;0.288969065975525;0.5022935779816514;0.90629184;0.6666667;0.97200286;0.35779816
41;0.2798712625584476;0.89980245;0.6432580603806908;0.8941017392950189;0.5842979365878208;0.9063654;0.79587156;0.98597765;0.34927025;0.8860956;0.5470223611364954;0.8548163491112178;0.2841886401680558;0.5022935779816514;0.9003641;0.67164177;0.97631013;0.30963302
42;0.27914413551830847;0.89741844;0.642742917786844;0.8939750294354616;0.5875;0.901637;0.8193891;0.9892863;0.31051838;0.88702667;0.5479186192402721;0.855362164689766;0.2885488046600277;0.5068493150684932;0.8975706;0.70454544;0.9813352;0.28440368
43;0.27758452252624866;0.90061986;0.6479011415392728;0.8969214499572573;0.5880281690140845;0.9146674;0.73280424;0.9761304;0.41821843;0.8860956;0.5447480957749987;0.8535592444529331;0.29115805907890635;0.49770642201834864;0.90820116;0.63320464;0.96590096;0.3761468
44;0.27839223011746045;0.90205026;0.6596473085680592;0.8991075716753193;0.5918470055359839;0.91074294;0.7803882;0.98306286;0.38449925;0.88547486;0.548289683786806;0.8529722663119003;0.28571193353090873;0.5194508009153318;0.9054009;0.6390042;0.9687724;0.35321102
45;0.27710629453753544;0.9019821;0.6572879958903222;0.8981079474437952;0.5932629462041227;0.91103643;0.7767677;0.9825902;0.3870156;0.8882682;0.5523318742992319;0.8555325776984529;0.28656745833141845;0.5114678899082569;0.90460306;0.66964287;0.9734386;0.3440367
46;0.27772348240351824;0.9017097;0.6564675588088553;0.8980743074826454;0.5920523138832998;0.9122151;0.7630561;0.98069954;0.39708102;0.88547486;0.5512048929434259;0.8567855661004893;0.2849081393347476;0.5185995623632386;0.9051291;0.64016736;0.96913135;0.35091743
47;0.2773646820156672;0.9019821;0.6556083044725537;0.8990313118458891;0.5933568193256165;0.9107964;0.7790224;0.9829053;0.38500252;0.8857852;0.548340386354266;0.8548361071412106;0.2860937622172872;0.5102974828375286;0.90273154;0.6545454;0.97272074;0.33027524
48;0.27745982464591956;0.9010285;0.6555316162936802;0.8993833519578853;0.5983895319577253;0.90713507;0.80479455;0.98652905;0.35480624;0.8860956;0.5489389859558012;0.8550213386723922;0.2842855480338275;0.5124716553287982;0.90116084;0.6666667;0.9752333;0.31651375
49;0.2792155782540012;0.9027314;0.6601786669415481;0.9000242160144611;0.602112676056338;0.90979195;0.79893047;0.98518986;0.37594363;0.88547486;0.5457384919187517;0.8544582348176003;0.28658733764128014;0.5160550458715596;0.9018956;0.65581393;0.9734386;0.3233945
50;0.2773833160608546;0.90116477;0.6632064302488594;0.902134077903093;0.6009058882737796;0.9057966;0.8236715;0.9884985;0.343231;0.887337;0.5498408357849135;0.8518205378135764;0.28600048054585464;0.5125284738041003;0.8983887;0.7016575;0.98061734;0.2912844
51;0.2750443213094475;0.9016416;0.6621975370840366;0.9011901172018625;0.6006036217303823;0.90932906;0.78913736;0.98440206;0.372924;0.88702667;0.5482315304489527;0.8500497243754817;0.28639953607296736;0.5206422018348624;0.90286094;0.6666667;0.9741565;0.33027524
52;0.27447056183859825;0.89925754;0.6626776243886303;0.902234700438624;0.6;0.902404;0.8404826;0.9906255;0.31555107;0.8888889;0.5571529218786069;0.8568728307329571;0.28743303218922356;0.5125858123569794;0.89881736;0.71910113;0.9820531;0.29357797
53;0.2737753145235833;0.9035488;0.6637019952558346;0.9020623179388254;0.6036217303822937;0.91493744;0.7616865;0.9795179;0.41821843;0.8857852;0.5448058005460216;0.854083655498989;0.28897278373893337;0.5068807339449541;0.9057047;0.6404959;0.9687724;0.35550457
54;0.2760271237761302;0.9004836;0.6604019600718842;0.9004174289015358;0.5998993457473578;0.9069043;0.7995444;0.9861352;0.35329643;0.88702667;0.5477262284834457;0.8518641701298103;0.28986333552019555;0.517162471395881;0.9023256;0.6698113;0.9748744;0.32568806
55;0.27608732532845087;0.90150535;0.6705894842226029;0.9035835102421291;0.6050251256281407;0.9074772;0.80773604;0.98668665;0.3573226;0.8860956;0.5451836045384877;0.8504119549253476;0.28752842580889193;0.5146726862302483;0.9003641;0.67164177;0.97631013;0.30963302
56;0.2801119821964091;0.9034807;0.6680565438722181;0.9020350808695151;0.603422244589834;0.91505337;0.76003647;0.97928154;0.41922495;0.88268155;0.5430504090853889;0.8521695963434472;0.2870210526334174;0.5137614678899083;0.9056604;0.61417323;0.96482414;0.35779816
57;0.2780990823342108;0.9057285;0.6719371217357745;0.902766358516429;0.6014091595369905;0.91247267;0.8105046;0.985505;0.39607447;0.8867163;0.5442136908097708;0.8539634608165334;0.2877605817240821;0.5102040816326531;0.9025607;0.66511625;0.9741565;0.32798165
58;0.2724637538067782;0.90239084;0.6724743437251551;0.9043189904062876;0.6050251256281407;0.90715164;0.82511735;0.9882622;0.3537997;0.8823712;0.5429813899654652;0.8548377536437102;0.29263570620999213;0.5091743119266054;0.8973259;0.6476684;0.97559226;0.28669724
59;0.2728877615470455;0.9023227;0.6687864164971902;0.9017689743058888;0.6031108881083793;0.9063222;0.8351515;0.9892863;0.3467539;0.8836127;0.5444464241025588;0.8555292846934541;0.2908961038705838;0.5114155251141552;0.8961551;0.6703911;0.9788227;0.27522936
60;0.27181249963066717;0.9023227;0.6653836538343186;0.9011361782894945;0.5928535480624056;0.90638083;0.834341;0.9892075;0.34725717;0.8845438;0.545986633862581;0.8545808992538051;0.2867134548099347;0.5206422018348624;0.89730084;0.67391306;0.97846377;0.28440368
61;0.27624506600332827;0.9021184;0.673487559100119;0.9050489993687503;0.6109713135379969;0.9064192;0.83052886;0.9888924;0.34776044;0.8857852;0.5450753250568647;0.8562784433306769;0.28674358071228645;0.5232815964523282;0.8982214;0.6827957;0.9788227;0.2912844
62;0.27227810003519604;0.90109664;0.6698480134759853;0.9030387490327271;0.6031187122736419;0.90305465;0.8639456;0.99212223;0.31957725;0.88640594;0.5490762054415163;0.8551139544379828;0.29110799040726293;0.5068807339449541;0.8959424;0.7108434;0.982771;0.2706422
63;0.2719633951879605;0.9047068;0.6761396900759034;0.9050281453680847;0.6039255158530448;0.9102797;0.8209607;0.9870805;0.37846;0.8845438;0.5469882488902152;0.8526125055157834;0.29000469353130925;0.5079365079365079;0.90019894;0.6553398;0.97451544;0.30963302
64;0.2742407014058706;0.90463865;0.6686919723519246;0.9022871129650114;0.5968797181680926;0.91093;0.8125666;0.9861352;0.38399598;0.88392305;0.5372773655724122;0.8489276329221467;0.29645093658061444;0.5102040816326531;0.9001327;0.64903843;0.97379756;0.30963302
65;0.27033136019811943;0.9034126;0.6757092963665073;0.9040221975374994;0.6049320583794665;0.9086692;0.82146895;0.9875532;0.3658782;0.8820608;0.5407333661943836;0.8520609271784875;0.29072155859864773;0.5137614678899083;0.89729196;0.6443299;0.9752333;0.28669724
66;0.27145977458553044;0.90368503;0.680700102249407;0.9067533778128816;0.6087393269713711;0.9081042;0.8327526;0.98865604;0.3608455;0.8836127;0.5444292711677187;0.8526511983245191;0.28695362285334525;0.5125284738041003;0.89719933;0.6631016;0.97738695;0.28440368
67;0.27120811533032896;0.90518355;0.6808088084306183;0.9072909233794676;0.6133400200601805;0.91326606;0.795432;0.98377186;0.40312028;0.88547486;0.5368683622582838;0.8516418922923924;0.2897629107213923;0.5068493150684932;0.9021631;0.6543779;0.9730797;0.32568806
68;0.2700789837422573;0.9028677;0.6777132740951091;0.9061301167530652;0.6119778560644187;0.90767;0.82578397;0.9881834;0.35782588;0.88640594;0.5413754662339519;0.8483373617761152;0.29182295300515076;0.5045871559633027;0.90066224;0.6732673;0.97631013;0.3119266
69;0.27473620684559497;0.9047068;0.6821451038867764;0.9071234570319174;0.6119778560644187;0.912136;0.8006135;0.9846384;0.3940614;0.8888889;0.5440199852626169;0.8512549642050357;0.28716945920132614;0.510250569476082;0.90359044;0.682243;0.97559226;0.33486238
70;0.2733407547255521;0.9019821;0.6752003487585826;0.906868391987655;0.6149974836436839;0.9076422;0.8127854;0.9870805;0.35832915;0.8842334;0.5335979637507438;0.8511998063713061;0.29103850056477987;0.5034013605442177;0.8975288;0.6684492;0.9777459;0.28669724
71;0.27288009847296935;0.90538794;0.6829547493422132;0.907322382789217;0.6129843985908404;0.9123805;0.8069815;0.98518986;0.3955712;0.88547486;0.5336957495643019;0.8478022484638131;0.2909466024768012;0.505720823798627;0.90136164;0.65876776;0.9741565;0.31880733
72;0.27428522961303375;0.9045705;0.6832551149570715;0.9084475869582093;0.6160040261701056;0.90842676;0.84228975;0.98936504;0.3628586;0.8842334;0.5443068144440372;0.8549258415274275;0.2919139031940536;0.5124153498871332;0.89831626;0.6632124;0.9766691;0.29357797
73;0.27064398956131047;0.90150535;0.6831248067449395;0.9088400663870856;0.6144942123804731;0.90373296;0.8601864;0.99172837;0.32511324;0.8860956;0.5454422100899194;0.8510746721813524;0.2927950877964515;0.5034324942791762;0.89590836;0.70658684;0.98241204;0.2706422
74;0.2723984992468189;0.90375316;0.6855850785120837;0.908967212356923;0.6146881287726358;0.90763897;0.8400474;0.98936504;0.35681933;0.8851645;0.543223539622125;0.851413851696227;0.2916268161078886;0.5045871559633027;0.89789194;0.67741936;0.97846377;0.28899083
75;0.26834723617478456;0.90647775;0.6885980714819482;0.910234370422081;0.6134876698540513;0.9170412;0.7770758;0.980542;0.43331656;0.88485414;0.537569083828052;0.8482846736961347;0.29214782734684214;0.5;0.9061554;0.6305221;0.9669778;0.36009175
76;0.27153659632620936;0.9058647;0.6890345695828679;0.9089226696387714;0.6175138399597383;0.91308796;0.8058645;0.9848747;0.4011072;0.8860956;0.5456600752422944;0.8516344830311453;0.28942934488894995;0.5102974828375286;0.90169376;0.6635071;0.97451544;0.32110092
77;0.26934454665293395;0.9023227;0.6922135388264757;0.9113358065808089;0.6217303822937625;0.90427977;0.8662252;0.9920435;0.3291394;0.88547486;0.5448709492428648;0.8513496380987506;0.2880506318809452;0.49770642201834864;0.89584017;0.69822484;0.98169416;0.2706422
78;0.2687328953353547;0.9079082;0.6914533141837835;0.9107463837140879;0.6170105686965274;0.9170466;0.7931671;0.98235387;0.43231001;0.88175046;0.5402735218041308;0.8531879581393205;0.2909106564269274;0.518348623853211;0.9036589;0.6131687;0.9662599;0.3417431
79;0.27092444160571905;0.9034807;0.6903477815697975;0.9120353671164444;0.6131790744466801;0.90620273;0.85625;0.99094063;0.3447408;0.88702667;0.544233318810942;0.8497039588506095;0.2895255563104286;0.5080091533180778;0.8975706;0.70454544;0.9813352;0.28440368
80;0.26883899992196486;0.9038213;0.6879440010983402;0.9104656079864955;0.6141851106639838;0.9072924;0.8459687;0.9899165;0.3537997;0.8860956;0.5530970996068053;0.8582525998274467;0.28226397924176067;0.5227272727272727;0.8979928;0.6885246;0.9795406;0.28899083
81;0.2673738232267771;0.9049792;0.6891681762385558;0.9111969252797983;0.6180171112229492;0.9091765;0.83867276;0.9888924;0.36889783;0.8851645;0.5478312874860887;0.8553638111922653;0.28829982515810665;0.5252293577981652;0.8984169;0.67368424;0.9777459;0.29357797
82;0.27070971087253626;0.90559226;0.6928517259311633;0.9118923824141622;0.6230498238550579;0.91245985;0.80883867;0.9853474;0.39607447;0.88640594;0.5510403404284512;0.8558832827308231;0.2855141193372984;0.5206422018348624;0.9030646;0.65909094;0.9730797;0.3325688
83;0.26664283295405555;0.90429807;0.6923389091063435;0.9109945701098419;0.6219205630970337;0.90822303;0.84074944;0.9892863;0.36134878;0.887337;0.5476512956460272;0.84816200925993;0.2982300563925249;0.5140997830802603;0.8997031;0.69109946;0.9788227;0.3027523
84;0.27012334173884883;0.906614;0.699552685057907;0.9133318436863402;0.621608040201005;0.90921575;0.8640662;0.99094063;0.36789128;0.8860956;0.5466036442262748;0.8537691735216053;0.2862563382656141;0.5068493150684932;0.8987801;0.6825397;0.97846377;0.29587156
85;0.2696631210582408;0.90688646;0.6958452161954745;0.9113657594277725;0.6235530951182687;0.9133037;0.8169734;0.98589885;0.40211374;0.88640594;0.5480680546183253;0.8549760598536589;0.285989587339165;0.5077951002227171;0.9036024;0.65625;0.9723618;0.33715597
86;0.2716165102003795;0.90681833;0.6962114268761803;0.9128347572598287;0.6195269250125818;0.9133577;0.8154944;0.9857413;0.402617;0.8833023;0.5396667865527648;0.8517563242161003;0.29019048313762297;0.505720823798627;0.9005984;0.6401869;0.9723618;0.3142202
87;0.26838105895357506;0.9038213;0.6903009619704545;0.9102002943506513;0.6149974836436839;0.90623647;0.8616352;0.9913345;0.3447408;0.88547486;0.5408917848732833;0.850748664686473;0.29388658737059636;0.5033407572383074;0.89688015;0.68926555;0.98025846;0.2798165
88;0.26806533059139404;0.90593284;0.6936296449078627;0.9106271471988756;0.6189039718451483;0.9099804;0.8427602;0.98905;0.3749371;0.88547486;0.5456199153519647;0.8523153118146434;0.2891850073970415;0.5157657657657657;0.8992402;0.6717949;0.977028;0.30045873
89;0.2703099490568579;0.9036169;0.6935056302677596;0.9123336863712128;0.6230498238550579;0.905807;0.8647959;0.9916496;0.3412179;0.8867163;0.541492691217561;0.8498356790505607;0.28960168207657405;0.5148741418764302;0.8952008;0.7232704;0.98420674;0.26376146
90;0.27034169899608174;0.906614;0.6970312498288587;0.9122639285495947;0.6165829145728643;0.9096303;0.8581395;0.99038917;0.37141418;0.88485414;0.5426422935883424;0.8489893767658739;0.29580672698073474;0.5033860045146726;0.8970733;0.67955804;0.97918165;0.2821101
91;0.2670745720303917;0.9070908;0.6964621047231293;0.9121160871646481;0.6180171112229492;0.9143505;0.8087215;0.984796;0.41066936;0.8860956;0.545400479805585;0.8488214335109361;0.29142647011357015;0.5091743119266054;0.9030323;0.6561086;0.97272074;0.3325688
92;0.2683873230060494;0.9078401;0.6940722641373147;0.9109643992077383;0.6197183098591549;0.91345245;0.82815737;0.986923;0.402617;0.8836127;0.5424975421798324;0.8508293433089431;0.29187327661984536;0.5078651685393258;0.9000996;0.64593303;0.9734386;0.30963302
93;0.26647131976245186;0.9085893;0.7034264197486118;0.9147549111766266;0.626572722697534;0.9187076;0.7866667;0.9810934;0.44539508;0.8833023;0.5455649336975918;0.8515480416499273;0.29371286219322373;0.5194508009153318;0.90409124;0.625;0.9676956;0.3440367
94;0.2694227277923508;0.9087937;0.7045970496323641;0.9148305961334144;0.6239316239316239;0.9143858;0.83061224;0.986923;0.4096628;0.8836127;0.5460631625584256;0.8499772782655085;0.28831892061231673;0.5068181818181818;0.9008979;0.6418605;0.9723618;0.31651375
95;0.2684445255122306;0.90702266;0.6980352321230452;0.9125745183617889;0.6160040261701056;0.91343695;0.81734693;0.98589885;0.40312028;0.8857852;0.5405973736637114;0.8516081389911551;0.28976617675346295;0.5011441647597255;0.9019282;0.6588785;0.97379756;0.3233945
96;0.27020056340908144;0.9049792;0.6920756525769917;0.9111855864125162;0.6160040261701056;0.90770006;0.8592233;0.99086183;0.35631606;0.8842334;0.5449985723746865;0.8518674631348089;0.2952229265692458;0.5068807339449541;0.894668;0.6909091;0.98169416;0.2614679
97;0.27010867997960697;0.90906614;0.7038206307556588;0.9148964487857065;0.6250629089079014;0.9151985;0.82534933;0.986214;0.41620535;0.88547486;0.5436741566552091;0.8523605906333765;0.28772111230343117;0.5114678899082569;0.9018956;0.65581393;0.9734386;0.3233945
98;0.26597052258845044;0.90872556;0.7064261261091375;0.9157878581981874;0.6255661801711122;0.9127526;0.8489752;0.9889712;0.39607447;0.8860956;0.5407468196106315;0.8520901525978518;0.2881475308416313;0.5056947608200456;0.9000992;0.67336684;0.9766691;0.30733946
99;0.2682524844129916;0.9094067;0.7021797573489578;0.9134976448855485;0.622546552591847;0.9139589;0.84397906;0.9882622;0.40563664;0.8857852;0.5419611810507026;0.8533155620830233;0.29160678100874526;0.5099337748344371;0.8998016;0.67171717;0.9766691;0.30504587
