epoch;loss;train_acc;train_apr;train_auprc;train_auroc;train_dem_val;train_dem_var;train_diff;train_fnr;train_fpr;train_minpse;train_nb;train_ppr;train_prec0;train_prec1;train_prev;train_rec0;train_rec1;val_acc;val_apr;val_auprc;val_auroc;val_dem_val;val_dem_var;val_diff;val_fnr;val_fpr;val_loss;val_minpse;val_nb;val_ppr;val_prec0;val_prec1;val_prev;val_rec0;val_rec1
36;0.2822580179883781;0.909464;0.084189;0.412336;0.785618;;;-0.017583002254486085;0.806794;0.009382;0.416136;4628;0.02809;0.915518;0.7;0.101772;0.990618;0.193206;0.908201;0.08505;0.444;0.823824;;;-0.016540998259544373;0.855422;0.00545;0.2563176584296667;0.457831;817;0.019584;0.911361;0.75;0.101591;0.99455;0.144578
37;0.2800422934243776;0.908384;0.099128;0.412566;0.787181;;;-0.002643999561786653;0.77707;0.013952;0.410148;4628;0.03522;0.918029;0.644172;0.101772;0.986048;0.22293;0.908201;0.100839;0.436778;0.826056;;;-0.0007520035300254829;0.795181;0.012262;0.25579167213952086;0.488372;817;0.031824;0.916561;0.653846;0.101591;0.987738;0.204819
38;0.2812721390621664;0.909248;0.106097;0.417504;0.789515;;;0.00432499785709381;0.823779;0.007698;0.414737;4628;0.024849;0.914026;0.721739;0.101772;0.992302;0.176221;0.905753;0.107833;0.442735;0.828223;;;0.006241998037338256;0.879518;0.00545;0.2576510607785884;0.46988;817;0.017136;0.909091;0.714286;0.101591;0.99455;0.120482
39;0.2820142075329272;0.907736;0.101608;0.416824;0.793002;;;-0.00016399930429458753;0.861996;0.005052;0.418259;4628;0.018583;0.910612;0.755814;0.101772;0.994948;0.138004;0.905753;0.102051;0.450135;0.834247;;;0.00045999731683731004;0.891566;0.004087;0.25810536448108523;0.5;817;0.014688;0.908075;0.75;0.101591;0.995913;0.108434
40;0.2760696592406662;0.909464;0.09154;0.418115;0.791264;;;-0.010231998667240144;0.78344;0.012028;0.416136;4628;0.032844;0.91756;0.671053;0.101772;0.987972;0.216561;0.911873;0.091745;0.453697;0.828699;;;-0.009846003392696381;0.807229;0.006812;0.2550301789972963;0.482353;817;0.025704;0.915829;0.761905;0.101591;0.993188;0.192771
41;0.2757353081706792;0.9086;0.099647;0.419016;0.793768;;;-0.002124999567985536;0.832272;0.007457;0.41841;4628;0.023768;0.913236;0.718182;0.101772;0.992543;0.167728;0.909425;0.099563;0.465417;0.830357;;;-0.0020279974136352547;0.855422;0.004087;0.256420447756713;0.472527;817;0.01836;0.911471;0.8;0.101591;0.995913;0.144578
42;0.27507265903821976;0.908384;0.072495;0.422168;0.801264;;;-0.029277001425743104;0.849257;0.005773;0.425263;4628;0.020527;0.911758;0.747368;0.101772;0.994227;0.150743;0.909425;0.072348;0.454413;0.837924;;;-0.02924300138092041;0.855422;0.004087;0.2557480858577326;0.476744;817;0.01836;0.911471;0.8;0.101591;0.995913;0.144578
43;0.2718897550242052;0.908816;0.097056;0.4247;0.799215;;;-0.004715998575210573;0.834395;0.006976;0.416136;4628;0.02312;0.913072;0.728972;0.101772;0.993024;0.165605;0.909425;0.097127;0.458565;0.827369;;;-0.004464001992702485;0.855422;0.004087;0.25544228997979784;0.482353;817;0.01836;0.911471;0.8;0.101591;0.995913;0.144578
44;0.27239336214425136;0.9086;0.09234;0.42502;0.789166;;;-0.009432000026226045;0.842887;0.006255;0.412632;4628;0.021608;0.912323;0.74;0.101772;0.993746;0.157113;0.909425;0.092564;0.451754;0.81542;;;-0.00902699832057953;0.855422;0.004087;0.2574807947941553;0.481928;817;0.01836;0.911471;0.8;0.101591;0.995913;0.144578
45;0.27341970495473955;0.907952;0.080871;0.419404;0.783846;;;-0.02090099911403656;0.878981;0.002887;0.420382;4628;0.014909;0.909191;0.826087;0.101772;0.997113;0.121019;0.904529;0.081155;0.458031;0.818998;;;-0.02043599788284302;0.915663;0.002725;0.25870707540828713;0.476744;817;0.011016;0.905941;0.777778;0.101591;0.997275;0.084337
46;0.2718547665954357;0.9086;0.092568;0.426727;0.78946;;;-0.009203997358798982;0.85138;0.005292;0.418259;4628;0.019879;0.911596;0.76087;0.101772;0.994708;0.14862;0.906977;0.092909;0.461705;0.823052;;;-0.008681999186038972;0.879518;0.004087;0.2551943422038669;0.5;817;0.015912;0.909204;0.769231;0.101591;0.995913;0.120482
47;0.2786241908563348;0.910545;0.087701;0.416766;0.776624;;;-0.01407099972677231;0.81741;0.006976;0.413866;4628;0.024849;0.914691;0.747826;0.101772;0.993024;0.18259;0.908201;0.087395;0.439137;0.812137;;;-0.014196002522468568;0.86747;0.004087;0.25935557260288605;0.483146;817;0.017136;0.910336;0.785714;0.101591;0.995913;0.13253
48;0.2783510565319861;0.90968;0.094534;0.422959;0.782161;;;-0.007237997755527498;0.823779;0.007217;0.424628;4628;0.024417;0.914064;0.734513;0.101772;0.992783;0.176221;0.909425;0.094286;0.432913;0.809872;;;-0.007304997781276704;0.855422;0.004087;0.25889760405372375;0.482759;817;0.01836;0.911471;0.8;0.101591;0.995913;0.144578
49;0.2786437048026994;0.908816;0.11292;0.419907;0.787899;;;0.01114800114917755;0.791932;0.011787;0.414013;4628;0.031763;0.91676;0.666667;0.101772;0.988213;0.208068;0.909425;0.11276;0.444921;0.815206;;;0.011168999930858611;0.831325;0.006812;0.2585238210647167;0.5;817;0.023256;0.913534;0.736842;0.101591;0.993188;0.168675
