epoch;loss;train_acc;train_apr;train_auprc;train_auroc;train_dem_val;train_dem_var;train_diff;train_fnr;train_fpr;train_minpse;train_nb;train_ppr;train_prec0;train_prec1;train_prev;train_rec0;train_rec1;val_acc;val_apr;val_auprc;val_auroc;val_dem_val;val_dem_var;val_diff;val_fnr;val_fpr;val_loss;val_minpse;val_nb;val_ppr;val_prec0;val_prec1;val_prev;val_rec0;val_rec1
0;0.3234506422330206;0.898228;0.069859;0.310838;0.735523;;;-0.03191300193977356;1.0;0.0;0.360934;4628;0.0;0.898228;nan;0.101772;1.0;0.0;0.898409;0.070421;0.406905;0.790322;;;-0.031169997194767;1.0;0.0;0.28243871537040616;0.43617;817;0.0;0.898409;nan;0.101591;1.0;0.0
1;0.3057284363953585;0.897796;0.076708;0.316488;0.743214;;;-0.025064003571987153;1.0;0.000481;0.35654;4628;0.000432;0.898184;0.0;0.101772;0.999519;0.0;0.899633;0.078165;0.422772;0.791832;;;-0.023425997832775117;0.987952;0.0;0.273437897064877;0.457831;817;0.001224;0.89951;1.0;0.101591;1.0;0.012048
