epoch;loss;train_acc;train_apr;train_auprc;train_auroc;train_dem_val;train_dem_var;train_diff;train_fnr;train_fpr;train_minpse;train_nb;train_ppr;train_prec0;train_prec1;train_prev;train_rec0;train_rec1;val_acc;val_apr;val_auprc;val_auroc;val_dem_val;val_dem_var;val_diff;val_fnr;val_fpr;val_loss;val_minpse;val_nb;val_ppr;val_prec0;val_prec1;val_prev;val_rec0;val_rec1
39;0.274686802669372;0.894966;0.106755;0.648912;0.895624;;;-0.028589996666908257;0.738299;0.005908;0.584298;14681;0.040529;0.895854;0.87395;0.135345;0.994092;0.261701;0.887958;0.110162;0.570123;0.861108;;;-0.02515800262212753;0.756881;0.011127;0.28196633098881707;0.520642;3222;0.04252;0.893031;0.773723;0.13532;0.988873;0.243119
40;0.27213318091740757;0.89844;0.115933;0.654527;0.898032;;;-0.01941199895858764;0.675893;0.011659;0.594;14681;0.053947;0.903305;0.813131;0.135345;0.988341;0.324107;0.889199;0.119047;0.564379;0.859482;;;-0.01627299899578094;0.701835;0.018306;0.28148051973577987;0.519451;3222;0.056176;0.899375;0.718232;0.13532;0.981694;0.298165
41;0.2766099943436911;0.898781;0.123127;0.658995;0.900477;;;-0.012218001456260674;0.679416;0.010714;0.59799;14681;0.052653;0.902934;0.824062;0.135345;0.989286;0.320584;0.888268;0.126013;0.568693;0.859671;;;-0.009307004160881038;0.729358;0.015075;0.27990396195487305;0.516055;3222;0.049659;0.896146;0.7375;0.13532;0.984925;0.270642
42;0.27301684239162155;0.901642;0.117057;0.659877;0.897298;;;-0.018287996919155114;0.649723;0.012053;0.588324;14681;0.05783;0.906666;0.819788;0.135345;0.987947;0.350277;0.887027;0.120298;0.564477;0.85955;;;-0.015022001810073848;0.706422;0.020101;0.2820676421662209;0.503401;3222;0.057107;0.898618;0.695652;0.13532;0.9799;0.293578
43;0.2707500858651699;0.898168;0.1109;0.66189;0.900209;;;-0.02444500026226043;0.709612;0.006696;0.59599;14681;0.045092;0.899422;0.871601;0.135345;0.993304;0.290388;0.887337;0.113747;0.569085;0.860698;;;-0.021572999305725093;0.747706;0.013281;0.2812887737556395;0.514541;3222;0.045624;0.893984;0.748299;0.13532;0.986719;0.252294
44;0.27330308437056106;0.899394;0.1332;0.666721;0.902606;;;-0.002144995303153985;0.683946;0.009296;0.599095;14681;0.050814;0.902476;0.841823;0.135345;0.990704;0.316054;0.887027;0.136911;0.564169;0.858137;;;0.0015910047817230266;0.727064;0.01687;0.28072976894921803;0.527523;3222;0.051521;0.89627;0.716867;0.13532;0.98313;0.272936
45;0.2752607108349006;0.899734;0.12581;0.656601;0.899052;;;-0.009535002679824822;0.661298;0.012447;0.593373;14681;0.056604;0.905126;0.809868;0.135345;0.987553;0.338702;0.887958;0.12979;0.555424;0.857383;;;-0.005530006833076473;0.697248;0.020459;0.2824449630755952;0.511468;3222;0.058659;0.899769;0.698413;0.13532;0.979541;0.302752
46;0.27280286131541515;0.899734;0.117964;0.667174;0.902179;;;-0.01738100049018859;0.680926;0.009375;0.602616;14681;0.051291;0.902858;0.841965;0.135345;0.990626;0.319074;0.887958;0.120711;0.56236;0.861357;;;-0.014609001226425167;0.722477;0.016511;0.2806056432037491;0.514806;3222;0.051831;0.89689;0.724551;0.13532;0.983489;0.277523
47;0.2692207178410137;0.900688;0.111382;0.669852;0.900745;;;-0.023962999851703637;0.687972;0.007169;0.599095;14681;0.04843;0.902147;0.872011;0.135345;0.992831;0.312028;0.888579;0.113835;0.562787;0.859501;;;-0.021485000498294826;0.722477;0.015793;0.28312520722353923;0.522026;3222;0.05121;0.896958;0.733333;0.13532;0.984207;0.277523
48;0.2703999866709325;0.902187;0.122709;0.679404;0.906329;;;-0.012636001379489892;0.670357;0.008193;0.609965;14681;0.051699;0.904324;0.862978;0.135345;0.991807;0.329643;0.887958;0.126641;0.570158;0.862826;;;-0.008678994722366329;0.715596;0.017588;0.2780636971473028;0.522936;3222;0.053693;0.897671;0.716763;0.13532;0.982412;0.284404
