epoch;loss;train_acc;train_apr;train_auprc;train_auroc;train_dem_val;train_dem_var;train_diff;train_fnr;train_fpr;train_minpse;train_nb;train_ppr;train_prec0;train_prec1;train_prev;train_rec0;train_rec1;val_acc;val_apr;val_auprc;val_auroc;val_dem_val;val_dem_var;val_diff;val_fnr;val_fpr;val_loss;val_minpse;val_nb;val_ppr;val_prec0;val_prec1;val_prev;val_rec0;val_rec1
0;0.478710186274117;0.895635;0.205169;0.396076;0.81375;;;0.10339700718212128;0.660297;0.041376;0.420382;4628;0.071737;0.927607;0.481928;0.101772;0.958624;0.339703;0.902081;0.211916;0.451997;0.846722;;;0.1103249996509552;0.590361;0.042234;0.30198461382742176;0.481928;817;0.079559;0.93484;0.523077;0.101591;0.957766;0.409639
1;0.4526355630441739;0.888505;0.214012;0.420662;0.830122;;;0.11223999698448181;0.581741;0.058215;0.434599;4628;0.094857;0.934591;0.448747;0.101772;0.941785;0.418259;0.902081;0.223451;0.485214;0.860806;;;0.12186000343227386;0.457831;0.057221;0.30349358147514055;0.522727;817;0.106487;0.947945;0.517241;0.101591;0.942779;0.542169
