epoch;loss;train_acc;train_apr;train_auprc;train_auroc;train_dem_val;train_dem_var;train_diff;train_fnr;train_fpr;train_minpse;train_nb;train_ppr;train_prec0;train_prec1;train_prev;train_rec0;train_rec1;val_acc;val_apr;val_auprc;val_auroc;val_dem_val;val_dem_var;val_diff;val_fnr;val_fpr;val_loss;val_minpse;val_nb;val_ppr;val_prec0;val_prec1;val_prev;val_rec0;val_rec1
16;0.26706986163413615;0.904062;0.079291;0.437304;0.84848;;;-0.022480999037742616;0.904459;0.00433;0.441614;4628;0.013613;0.906681;0.714286;0.101772;0.99567;0.095541;0.905753;0.081315;0.504552;0.86834;;;-0.02027599666452408;0.891566;0.004087;0.2401959226310545;0.493976;817;0.014688;0.908075;0.75;0.101591;0.995913;0.108434
17;0.2664922450974184;0.907952;0.088792;0.451345;0.854052;;;-0.01297999630880356;0.845011;0.006736;0.454737;4628;0.021824;0.912083;0.722772;0.101772;0.993264;0.154989;0.910649;0.090433;0.531619;0.881521;;;-0.011157998481750489;0.831325;0.00545;0.232319012411951;0.5;817;0.022032;0.913642;0.777778;0.101591;0.99455;0.168675
18;0.2678423369675231;0.903846;0.074628;0.439373;0.849572;;;-0.027143997058391572;0.89172;0.006014;0.445148;4628;0.016422;0.907733;0.671053;0.101772;0.993986;0.10828;0.909425;0.075961;0.526526;0.870818;;;-0.025629998782634736;0.855422;0.004087;0.23844728553656266;0.511905;817;0.01836;0.911471;0.8;0.101591;0.995913;0.144578
19;0.26513769269124793;0.908384;0.084527;0.428161;0.826097;;;-0.01724499921512604;0.798301;0.011547;0.437367;4628;0.030899;0.916165;0.664336;0.101772;0.988453;0.201699;0.909425;0.086365;0.485588;0.86463;;;-0.015226000586509705;0.819277;0.008174;0.24034264053114332;0.505882;817;0.025704;0.914573;0.714286;0.101591;0.991826;0.180723
20;0.26331618893811076;0.902118;0.065059;0.437989;0.846141;;;-0.03671300123643875;0.942675;0.002165;0.451346;4628;0.007779;0.90331;0.75;0.101772;0.997835;0.057325;0.906977;0.066711;0.516309;0.87264;;;-0.034879998901844025;0.903614;0.001362;0.2449926711217645;0.493976;817;0.011016;0.907178;0.888889;0.101591;0.998638;0.096386
21;0.2642144251585831;0.904062;0.07476;0.454148;0.857412;;;-0.02701200257253647;0.919321;0.002646;0.462025;4628;0.010588;0.905438;0.77551;0.101772;0.997354;0.080679;0.904529;0.075975;0.511504;0.873543;;;-0.025615999141693116;0.903614;0.004087;0.2401627954711164;0.457831;817;0.013464;0.906948;0.727273;0.101591;0.995913;0.096386
22;0.2595207497619202;0.901901;0.062291;0.446637;0.853605;;;-0.03948099996161461;0.949045;0.001684;0.455508;4628;0.006698;0.902763;0.774194;0.101772;0.998316;0.050955;0.903305;0.063595;0.518612;0.870178;;;-0.0379960030708313;0.927711;0.002725;0.24562110273096815;0.493976;817;0.009792;0.904821;0.75;0.101591;0.997275;0.072289
23;0.2642623133323089;0.904494;0.081981;0.453301;0.854523;;;-0.019790996715545656;0.917197;0.002406;0.459746;4628;0.010588;0.905656;0.795918;0.101772;0.997594;0.082803;0.904529;0.083587;0.521437;0.875431;;;-0.018004001716136933;0.903614;0.004087;0.24053262043721527;0.493976;817;0.013464;0.906948;0.727273;0.101591;0.995913;0.096386
24;0.2621396391997846;0.902982;0.06853;0.423563;0.826269;;;-0.03324199925374985;0.92569;0.003127;0.434238;4628;0.010372;0.904804;0.729167;0.101772;0.996873;0.07431;0.903305;0.069119;0.490074;0.857539;;;-0.03247200105524063;0.915663;0.004087;0.24980565531218066;0.470588;817;0.01224;0.905824;0.7;0.101591;0.995913;0.084337
25;0.2595188566350741;0.904927;0.088897;0.441411;0.832862;;;-0.012875002727031709;0.889597;0.005052;0.44586;4628;0.015774;0.908013;0.712329;0.101772;0.994948;0.110403;0.909425;0.090137;0.464327;0.864105;;;-0.011454002598285676;0.855422;0.004087;0.24386634348436845;0.46988;817;0.01836;0.911471;0.8;0.101591;0.995913;0.144578
