epoch;loss;train_acc;train_apr;train_auprc;train_auroc;train_dem_val;train_dem_var;train_diff;train_fnr;train_fpr;train_minpse;train_nb;train_ppr;train_prec0;train_prec1;train_prev;train_rec0;train_rec1;val_acc;val_apr;val_auprc;val_auroc;val_dem_val;val_dem_var;val_diff;val_fnr;val_fpr;val_loss;val_minpse;val_nb;val_ppr;val_prec0;val_prec1;val_prev;val_rec0;val_rec1
16;0.26718370620943704;0.907519;0.075787;0.457014;0.850157;;;-0.025984999641895296;0.855626;0.006014;0.456476;4628;0.020095;0.911136;0.731183;0.101772;0.993986;0.144374;0.906977;0.078076;0.477134;0.855011;;;-0.02351500246858597;0.879518;0.004087;0.24443641835949048;0.481928;817;0.015912;0.909204;0.769231;0.101591;0.995913;0.120482
17;0.2762418465725852;0.908816;0.098073;0.453095;0.843873;;;-0.003699001774311067;0.791932;0.011787;0.458599;4628;0.031763;0.91676;0.666667;0.101772;0.988213;0.208068;0.906977;0.102059;0.470983;0.830652;;;0.00046799924039840624;0.831325;0.009537;0.24997457163351403;0.506024;817;0.025704;0.913317;0.666667;0.101591;0.990463;0.168675
18;0.2695336226557439;0.905143;0.071896;0.450625;0.841475;;;-0.029875998303413392;0.887473;0.005052;0.443737;4628;0.01599;0.908213;0.716216;0.101772;0.994948;0.112527;0.904529;0.074439;0.450719;0.848413;;;-0.027152003386974335;0.903614;0.004087;0.25148521675847957;0.46988;817;0.013464;0.906948;0.727273;0.101591;0.995913;0.096386
19;0.2714357447803227;0.908816;0.102408;0.461018;0.838187;;;0.0006359993367195116;0.823779;0.008179;0.454545;4628;0.025281;0.913988;0.709402;0.101772;0.991821;0.176221;0.906977;0.104677;0.436291;0.853058;;;0.003085999151706695;0.855422;0.006812;0.25077344043547406;0.481928;817;0.020808;0.91125;0.705882;0.101591;0.993188;0.144578
20;0.26966199051514717;0.905575;0.075591;0.464619;0.845597;;;-0.02618100206565857;0.898089;0.003368;0.451271;4628;0.013397;0.907359;0.774194;0.101772;0.996632;0.101911;0.904529;0.077317;0.445012;0.858179;;;-0.024274000564575196;0.903614;0.004087;0.2487180307279529;0.476744;817;0.013464;0.906948;0.727273;0.101591;0.995913;0.096386
21;0.2688917100249227;0.910761;0.093231;0.462108;0.844546;;;-0.008540999993801118;0.787686;0.010103;0.452229;4628;0.030683;0.917298;0.704225;0.101772;0.989897;0.212314;0.910649;0.095499;0.466725;0.859213;;;-0.006091998556613923;0.819277;0.006812;0.24211548644515846;0.488095;817;0.02448;0.91468;0.75;0.101591;0.993188;0.180723
22;0.26962427964937924;0.910545;0.088184;0.469746;0.851693;;;-0.013588000938415529;0.813163;0.007457;0.452632;4628;0.025713;0.915059;0.739496;0.101772;0.992543;0.186837;0.906977;0.091145;0.456865;0.86097;;;-0.010445998648166657;0.843373;0.008174;0.24266421516748507;0.493976;817;0.023256;0.912281;0.684211;0.101591;0.991826;0.156627
23;0.26685238980858;0.90968;0.118012;0.473265;0.850307;;;0.01624000360059738;0.753716;0.015155;0.467091;4628;0.038678;0.920207;0.648045;0.101772;0.984845;0.246284;0.913097;0.11945;0.486833;0.86161;;;0.017859002908706664;0.759036;0.010899;0.242407620869659;0.481928;817;0.034272;0.920152;0.714286;0.101591;0.989101;0.240964
24;0.26762938175218415;0.90968;0.078232;0.470756;0.849192;;;-0.023540002212047578;0.825902;0.006976;0.456476;4628;0.023984;0.913881;0.738739;0.101772;0.993024;0.174098;0.905753;0.079382;0.46354;0.860165;;;-0.022208997646331788;0.879518;0.00545;0.24481821649524324;0.506024;817;0.017136;0.909091;0.714286;0.101591;0.99455;0.120482
25;0.2655813558672715;0.90968;0.088899;0.476574;0.855258;;;-0.012872998520851137;0.823779;0.007217;0.475584;4628;0.024417;0.914064;0.734513;0.101772;0.992783;0.176221;0.904529;0.091104;0.448142;0.855208;;;-0.010486999193191529;0.891566;0.00545;0.2445686428968406;0.451613;817;0.015912;0.90796;0.692308;0.101591;0.99455;0.108434
