epoch;loss;train_acc;train_apr;train_auprc;train_auroc;train_dem_val;train_dem_var;train_diff;train_fnr;train_fpr;train_minpse;train_nb;train_ppr;train_prec0;train_prec1;train_prev;train_rec0;train_rec1;val_acc;val_apr;val_auprc;val_auroc;val_dem_val;val_dem_var;val_diff;val_fnr;val_fpr;val_loss;val_minpse;val_nb;val_ppr;val_prec0;val_prec1;val_prev;val_rec0;val_rec1
36;0.2405037362266947;0.915298;0.098962;0.574846;0.897098;;;-0.002809998497486116;0.755839;0.00866;0.532909;4628;0.032627;0.920482;0.761589;0.101772;0.99134;0.244161;0.909425;0.100554;0.50857;0.889531;;;-0.0010370031390190132;0.795181;0.010899;0.22296389413945095;0.47619;817;0.0306;0.916667;0.68;0.101591;0.989101;0.204819
37;0.23749324345966044;0.917675;0.090876;0.59898;0.902808;;;-0.010896001860618593;0.764331;0.005052;0.548523;4628;0.028522;0.919929;0.840909;0.101772;0.994948;0.235669;0.905753;0.093421;0.500438;0.890434;;;-0.008170002737998963;0.831325;0.010899;0.22144280680007275;0.517647;817;0.026928;0.913208;0.636364;0.101591;0.989101;0.168675
38;0.22738895236772896;0.915946;0.09245;0.597123;0.901204;;;-0.009321999654293062;0.766454;0.006736;0.555085;4628;0.029818;0.919599;0.797101;0.101772;0.993264;0.233546;0.904529;0.097166;0.45946;0.884262;;;-0.004424998203277589;0.807229;0.014986;0.22638835716477368;0.5;817;0.033048;0.91519;0.592593;0.101591;0.985014;0.192771
39;0.23180448718195137;0.915082;0.082139;0.594706;0.900581;;;-0.01963299970340729;0.806794;0.003127;0.558386;4628;0.022472;0.916004;0.875;0.101772;0.996873;0.193206;0.899633;0.084437;0.483445;0.894275;;;-0.017154002228736878;0.903614;0.009537;0.2240152834405076;0.541176;817;0.01836;0.906484;0.533333;0.101591;0.990463;0.096386
40;0.23485648869750128;0.917675;0.089847;0.595764;0.905339;;;-0.011925001546859743;0.711253;0.011066;0.545648;4628;0.039326;0.924651;0.747253;0.101772;0.988934;0.288747;0.905753;0.09131;0.503763;0.897344;;;-0.010280998090267182;0.807229;0.013624;0.21792797069891723;0.493976;817;0.031824;0.915297;0.615385;0.101591;0.986376;0.192771
41;0.2317104141510437;0.918971;0.087615;0.615968;0.910584;;;-0.014157001778602601;0.760085;0.004089;0.569002;4628;0.02809;0.920409;0.869231;0.101772;0.995911;0.239915;0.905753;0.088432;0.533781;0.900512;;;-0.013159000912666322;0.855422;0.008174;0.21572774869812747;0.518072;817;0.022032;0.911139;0.666667;0.101591;0.991826;0.144578
42;0.23923386864576654;0.921132;0.094666;0.618636;0.910989;;;-0.007106003269672395;0.700637;0.00842;0.56051;4628;0.038029;0.925876;0.801136;0.101772;0.99158;0.299363;0.908201;0.097477;0.519619;0.902383;;;-0.004114003518581391;0.807229;0.010899;0.21331939008200912;0.53012;817;0.029376;0.915511;0.666667;0.101591;0.989101;0.192771
43;0.2299216881655189;0.9207;0.093644;0.623802;0.910279;;;-0.008127999410152437;0.70913;0.007938;0.56051;4628;0.036733;0.925079;0.805882;0.101772;0.992062;0.29087;0.908201;0.093977;0.517716;0.902974;;;-0.0076140031609535225;0.807229;0.010899;0.2127298416166294;0.53012;817;0.029376;0.915511;0.666667;0.101591;0.989101;0.192771
44;0.23275782486992141;0.918107;0.080725;0.624928;0.912942;;;-0.02104700069141388;0.747346;0.006495;0.577495;4628;0.031547;0.921464;0.815068;0.101772;0.993505;0.252654;0.906977;0.080332;0.519297;0.895588;;;-0.02125899646615982;0.843373;0.008174;0.2202447646547159;0.542169;817;0.023256;0.912281;0.684211;0.101591;0.991826;0.156627
45;0.23499826843509822;0.920484;0.083876;0.633982;0.913858;;;-0.017896001145362855;0.740977;0.004571;0.581741;4628;0.030467;0.92222;0.865248;0.101772;0.995429;0.259023;0.911873;0.084219;0.556419;0.903746;;;-0.017371998766422272;0.807229;0.006812;0.21195894735095844;0.547619;817;0.025704;0.915829;0.761905;0.101591;0.993188;0.192771
46;0.23915699128199983;0.917891;0.07635;0.621384;0.909894;;;-0.025421996519088746;0.749469;0.006495;0.579618;4628;0.031331;0.921258;0.813793;0.101772;0.993505;0.250531;0.910649;0.079406;0.516105;0.891944;;;-0.022184999326229096;0.819277;0.006812;0.22265246523500876;0.53012;817;0.02448;0.91468;0.75;0.101591;0.993188;0.180723
47;0.23595850060507978;0.918755;0.089793;0.613025;0.909428;;;-0.011979003355026246;0.738854;0.006736;0.570825;4628;0.032627;0.922269;0.81457;0.101772;0.993264;0.261146;0.910649;0.089467;0.519309;0.895095;;;-0.012124003509044648;0.783133;0.010899;0.21852903122326298;0.53012;817;0.031824;0.917826;0.692308;0.101591;0.989101;0.216867
48;0.23553455823689518;0.917891;0.089145;0.614179;0.909706;;;-0.012627002701282503;0.745223;0.006976;0.564756;4628;0.032195;0.921634;0.805369;0.101772;0.993024;0.254777;0.906977;0.089439;0.506611;0.897787;;;-0.012152002790927888;0.819277;0.010899;0.21746735622242294;0.506024;817;0.028152;0.914358;0.652174;0.101591;0.989101;0.180723
49;0.22630704597424306;0.918755;0.082542;0.620536;0.910255;;;-0.01922999779891968;0.734607;0.007217;0.56051;4628;0.033492;0.922647;0.806452;0.101772;0.992783;0.265393;0.909425;0.084224;0.495313;0.889761;;;-0.017366999426841737;0.795181;0.010899;0.22330321499227457;0.46988;817;0.0306;0.916667;0.68;0.101591;0.989101;0.204819
50;0.23534019291803382;0.918971;0.087596;0.633709;0.913641;;;-0.014176000759124757;0.751592;0.005052;0.577495;4628;0.029818;0.921158;0.847826;0.101772;0.994948;0.248408;0.908201;0.087889;0.494427;0.895013;;;-0.01370199922657013;0.819277;0.009537;0.22067349280072251;0.464646;817;0.026928;0.914465;0.681818;0.101591;0.990463;0.180723
51;0.23305094549907315;0.921132;0.082168;0.638728;0.913591;;;-0.01960400204372406;0.730361;0.005052;0.581395;4628;0.031979;0.923214;0.858108;0.101772;0.994948;0.269639;0.905753;0.08419;0.48591;0.894964;;;-0.0174009964261055;0.831325;0.010899;0.22135584916796358;0.461538;817;0.026928;0.913208;0.636364;0.101591;0.989101;0.168675
